Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
66,F,Widowed,Low,256.77,Groceries,Complaint,Resolved,5,Online Banking,0
66,F,Widowed,Low,256.77,Groceries,Feedback,Unresolved,5,Online Banking,0
66,F,Widowed,Low,83.77,Electronics,Complaint,Resolved,5,Online Banking,0
66,F,Widowed,Low,83.77,Electronics,Feedback,Unresolved,5,Online Banking,0
66,F,Widowed,Low,188.27,Furniture,Complaint,Resolved,5,Online Banking,0
66,F,Widowed,Low,188.27,Furniture,Feedback,Unresolved,5,Online Banking,0
66,F,Widowed,Low,229.92,Furniture,Complaint,Resolved,5,Online Banking,0
66,F,Widowed,Low,229.92,Furniture,Feedback,Unresolved,5,Online Banking,0
65,F,Widowed,Low,148.61,Books,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,148.61,Books,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,440.31,Furniture,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,440.31,Furniture,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,251.86,Clothing,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,251.86,Clothing,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,49.9,Furniture,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,49.9,Furniture,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,264.34,Electronics,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,264.34,Electronics,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,300.59,Books,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,300.59,Books,Inquiry,Unresolved,34,Mobile App,0
65,F,Widowed,Low,168.62,Electronics,Inquiry,Resolved,34,Mobile App,0
65,F,Widowed,Low,168.62,Electronics,Inquiry,Unresolved,34,Mobile App,0
28,F,Married,Medium,393.84,Books,None,No Issue,33,Mobile App,1
63,M,Divorced,High,200.29,Furniture,None,No Issue,12,Online Banking,0
63,M,Divorced,High,244.19,Clothing,None,No Issue,12,Online Banking,0
63,M,Divorced,High,299.42,Groceries,None,No Issue,12,Online Banking,0
63,M,Divorced,High,146.33,Groceries,None,No Issue,12,Online Banking,0
63,M,Divorced,High,179.34,Clothing,None,No Issue,12,Online Banking,0
63,M,Divorced,High,31.54,Clothing,None,No Issue,12,Online Banking,0
58,F,Widowed,Low,429.84,Electronics,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,429.84,Electronics,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,201.81,Furniture,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,201.81,Furniture,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,243.89,Groceries,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,243.89,Groceries,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,440.97,Clothing,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,440.97,Clothing,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,447.54,Furniture,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,447.54,Furniture,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,278.71,Books,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,278.71,Books,Feedback,Unresolved,40,Online Banking,0
58,F,Widowed,Low,20.32,Groceries,Feedback,Resolved,40,Online Banking,0
58,F,Widowed,Low,20.32,Groceries,Feedback,Unresolved,40,Online Banking,0
48,M,Widowed,Medium,229.11,Books,Inquiry,Resolved,44,Website,1
48,M,Widowed,Medium,177.72,Groceries,Inquiry,Resolved,44,Website,1
48,M,Widowed,Medium,146.84,Furniture,Inquiry,Resolved,44,Website,1
48,M,Widowed,Medium,458.4,Furniture,Inquiry,Resolved,44,Website,1
48,M,Widowed,Medium,418.44,Furniture,Inquiry,Resolved,44,Website,1
48,M,Widowed,Medium,52.61,Electronics,Inquiry,Resolved,44,Website,1
45,F,Divorced,Low,414.38,Books,None,No Issue,38,Online Banking,0
45,F,Divorced,Low,165.88,Groceries,None,No Issue,38,Online Banking,0
45,F,Divorced,Low,258.36,Clothing,None,No Issue,38,Online Banking,0
45,F,Divorced,Low,442.45,Clothing,None,No Issue,38,Online Banking,0
45,F,Divorced,Low,210.73,Groceries,None,No Issue,38,Online Banking,0
61,M,Widowed,High,163.39,Electronics,None,No Issue,44,Online Banking,0
61,M,Widowed,High,341.31,Furniture,None,No Issue,44,Online Banking,0
61,M,Widowed,High,424.29,Electronics,None,No Issue,44,Online Banking,0
61,M,Widowed,High,47.01,Books,None,No Issue,44,Online Banking,0
49,M,Single,Medium,269.73,Electronics,Complaint,Resolved,12,Mobile App,0
38,M,Widowed,Low,406.87,Clothing,Inquiry,Unresolved,37,Online Banking,0
38,M,Widowed,Low,219.8,Electronics,Inquiry,Unresolved,37,Online Banking,0
38,M,Widowed,Low,257.64,Groceries,Inquiry,Unresolved,37,Online Banking,0
38,M,Widowed,Low,257.56,Furniture,Inquiry,Unresolved,37,Online Banking,0
38,M,Widowed,Low,224.81,Furniture,Inquiry,Unresolved,37,Online Banking,0
38,M,Widowed,Low,371.46,Books,Inquiry,Unresolved,37,Online Banking,0
24,F,Widowed,High,104.08,Books,Feedback,Resolved,1,Website,0
24,F,Widowed,High,112.71,Groceries,Feedback,Resolved,1,Website,0
27,M,Divorced,High,423.73,Clothing,Complaint,Unresolved,40,Mobile App,0
27,M,Divorced,High,104.52,Electronics,Complaint,Unresolved,40,Mobile App,0
27,M,Divorced,High,342.02,Electronics,Complaint,Unresolved,40,Mobile App,0
27,M,Divorced,High,97.06,Furniture,Complaint,Unresolved,40,Mobile App,0
27,M,Divorced,High,135.77,Groceries,Complaint,Unresolved,40,Mobile App,0
27,M,Divorced,High,451.67,Furniture,Complaint,Unresolved,40,Mobile App,0
45,F,Single,Low,438.01,Furniture,None,No Issue,5,Website,1
45,F,Single,Low,325.9,Books,None,No Issue,5,Website,1
65,M,Married,Medium,123.1,Clothing,Complaint,Resolved,2,Mobile App,0
65,M,Married,Medium,335.67,Books,Complaint,Resolved,2,Mobile App,0
53,M,Divorced,Medium,28.92,Clothing,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,285.66,Books,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,303.3,Furniture,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,194.12,Furniture,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,439.24,Groceries,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,54.28,Electronics,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,183.5,Furniture,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,475.94,Clothing,None,No Issue,46,Online Banking,0
53,M,Divorced,Medium,464.26,Clothing,None,No Issue,46,Online Banking,0
37,M,Married,Low,46.2,Electronics,None,No Issue,25,Online Banking,0
37,M,Married,Low,52.75,Groceries,None,No Issue,25,Online Banking,0
37,M,Married,Low,64.79,Electronics,None,No Issue,25,Online Banking,0
37,M,Married,Low,90.9,Clothing,None,No Issue,25,Online Banking,0
37,M,Married,Low,344.81,Books,None,No Issue,25,Online Banking,0
37,M,Married,Low,266.02,Electronics,None,No Issue,25,Online Banking,0
37,M,Married,Low,13.43,Furniture,None,No Issue,25,Online Banking,0
37,M,Married,Low,438.28,Electronics,None,No Issue,25,Online Banking,0
30,M,Married,High,59.75,Furniture,Feedback,Unresolved,38,Mobile App,0
30,M,Married,High,59.75,Furniture,Complaint,Unresolved,38,Mobile App,0
30,M,Married,High,88.34,Groceries,Feedback,Unresolved,38,Mobile App,0
30,M,Married,High,88.34,Groceries,Complaint,Unresolved,38,Mobile App,0
30,M,Married,High,222.66,Clothing,Feedback,Unresolved,38,Mobile App,0
30,M,Married,High,222.66,Clothing,Complaint,Unresolved,38,Mobile App,0
30,M,Married,High,332.58,Furniture,Feedback,Unresolved,38,Mobile App,0
30,M,Married,High,332.58,Furniture,Complaint,Unresolved,38,Mobile App,0
36,F,Single,High,202.38,Furniture,None,No Issue,25,Website,0
36,F,Single,High,275.59,Books,None,No Issue,25,Website,0
36,F,Single,High,304.52,Furniture,None,No Issue,25,Website,0
36,F,Single,High,335.28,Electronics,None,No Issue,25,Website,0
36,F,Single,High,198.55,Groceries,None,No Issue,25,Website,0
36,F,Single,High,20.26,Furniture,None,No Issue,25,Website,0
67,M,Married,High,110.7,Books,Feedback,Unresolved,48,Mobile App,0
67,M,Married,High,229.14,Furniture,Feedback,Unresolved,48,Mobile App,0
67,M,Married,High,212.09,Groceries,Feedback,Unresolved,48,Mobile App,0
28,M,Single,High,324.56,Furniture,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,324.56,Furniture,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,340.75,Clothing,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,340.75,Clothing,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,220.69,Books,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,220.69,Books,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,392.04,Books,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,392.04,Books,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,324.29,Clothing,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,324.29,Clothing,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,243.71,Furniture,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,243.71,Furniture,Complaint,Resolved,22,Mobile App,0
28,M,Single,High,466.66,Books,Complaint,Unresolved,22,Mobile App,0
28,M,Single,High,466.66,Books,Complaint,Resolved,22,Mobile App,0
52,F,Widowed,Low,385.66,Groceries,Inquiry,Unresolved,1,Online Banking,1
52,F,Widowed,Low,385.66,Groceries,Complaint,Unresolved,1,Online Banking,1
52,F,Widowed,Low,68.56,Electronics,Inquiry,Unresolved,1,Online Banking,1
52,F,Widowed,Low,68.56,Electronics,Complaint,Unresolved,1,Online Banking,1
52,F,Widowed,Low,239.68,Groceries,Inquiry,Unresolved,1,Online Banking,1
52,F,Widowed,Low,239.68,Groceries,Complaint,Unresolved,1,Online Banking,1
52,F,Widowed,Low,315.84,Clothing,Inquiry,Unresolved,1,Online Banking,1
52,F,Widowed,Low,315.84,Clothing,Complaint,Unresolved,1,Online Banking,1
51,M,Single,High,79.58,Furniture,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,79.58,Furniture,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,42.85,Furniture,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,42.85,Furniture,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,496.88,Clothing,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,496.88,Clothing,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,41.49,Furniture,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,41.49,Furniture,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,490.44,Electronics,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,490.44,Electronics,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,467.57,Furniture,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,467.57,Furniture,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,159.68,Electronics,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,159.68,Electronics,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,296.26,Books,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,296.26,Books,Inquiry,Resolved,25,Online Banking,1
51,M,Single,High,250.28,Clothing,Complaint,Unresolved,25,Online Banking,1
51,M,Single,High,250.28,Clothing,Inquiry,Resolved,25,Online Banking,1
61,F,Divorced,Low,225.5,Furniture,None,No Issue,33,Online Banking,0
61,F,Divorced,Low,228.62,Books,None,No Issue,33,Online Banking,0
61,F,Divorced,Low,436.7,Groceries,None,No Issue,33,Online Banking,0
61,F,Divorced,Low,351.09,Books,None,No Issue,33,Online Banking,0
61,F,Divorced,Low,294.7,Books,None,No Issue,33,Online Banking,0
21,F,Married,Medium,389.03,Groceries,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,450.47,Groceries,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,91.6,Electronics,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,134.33,Electronics,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,223.45,Books,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,171.3,Books,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,426.79,Clothing,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,91.13,Furniture,Inquiry,Unresolved,22,Website,1
21,F,Married,Medium,468.44,Clothing,Inquiry,Unresolved,22,Website,1
30,M,Single,Medium,392.1,Groceries,Complaint,Unresolved,31,Mobile App,1
54,M,Divorced,High,196.94,Furniture,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,316.62,Books,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,424.16,Books,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,223.98,Furniture,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,170.6,Electronics,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,206.95,Clothing,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,357.02,Groceries,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,7.23,Furniture,Complaint,Resolved,19,Online Banking,1
54,M,Divorced,High,124.38,Clothing,Complaint,Resolved,19,Online Banking,1
19,F,Single,High,340.3,Groceries,None,No Issue,48,Mobile App,0
19,F,Single,High,470.01,Furniture,None,No Issue,48,Mobile App,0
19,F,Single,High,438.06,Groceries,None,No Issue,48,Mobile App,0
19,F,Single,High,29.73,Books,None,No Issue,48,Mobile App,0
19,F,Single,High,84.25,Furniture,None,No Issue,48,Mobile App,0
67,F,Married,High,172.81,Clothing,None,No Issue,18,Online Banking,0
18,F,Married,Medium,292.25,Electronics,None,No Issue,1,Mobile App,0
18,F,Married,Medium,140.03,Clothing,None,No Issue,1,Mobile App,0
18,F,Married,Medium,96.18,Books,None,No Issue,1,Mobile App,0
18,F,Married,Medium,355.8,Furniture,None,No Issue,1,Mobile App,0
18,F,Married,Medium,304.19,Electronics,None,No Issue,1,Mobile App,0
18,F,Married,Medium,417.84,Furniture,None,No Issue,1,Mobile App,0
57,F,Divorced,Low,439.65,Electronics,None,No Issue,19,Online Banking,0
57,F,Divorced,Low,237.79,Groceries,None,No Issue,19,Online Banking,0
57,F,Divorced,Low,438,Furniture,None,No Issue,19,Online Banking,0
57,F,Divorced,Low,64.38,Clothing,None,No Issue,19,Online Banking,0
57,F,Divorced,Low,21.16,Furniture,None,No Issue,19,Online Banking,0
57,F,Divorced,Low,438.6,Clothing,None,No Issue,19,Online Banking,0
42,F,Divorced,Low,10.7,Clothing,None,No Issue,14,Mobile App,1
42,F,Divorced,Low,479.35,Furniture,None,No Issue,14,Mobile App,1
42,F,Divorced,Low,122.17,Furniture,None,No Issue,14,Mobile App,1
54,F,Divorced,Low,211.22,Electronics,None,No Issue,11,Online Banking,0
54,F,Divorced,Low,71.46,Electronics,None,No Issue,11,Online Banking,0
54,F,Divorced,Low,87.97,Books,None,No Issue,11,Online Banking,0
54,F,Divorced,Low,296.9,Books,None,No Issue,11,Online Banking,0
54,F,Divorced,Low,406.43,Groceries,None,No Issue,11,Online Banking,0
53,F,Divorced,High,85.19,Electronics,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,85.19,Electronics,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,307.41,Groceries,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,307.41,Groceries,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,367.95,Books,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,367.95,Books,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,400.54,Furniture,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,400.54,Furniture,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,245.64,Clothing,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,245.64,Clothing,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,362.81,Books,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,362.81,Books,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,459.05,Groceries,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,459.05,Groceries,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,411.89,Groceries,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,411.89,Groceries,Inquiry,Resolved,8,Mobile App,1
53,F,Divorced,High,438.12,Books,Feedback,Unresolved,8,Mobile App,1
53,F,Divorced,High,438.12,Books,Inquiry,Resolved,8,Mobile App,1
23,F,Divorced,Low,164.16,Books,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,164.16,Books,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,133.96,Books,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,133.96,Books,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,320.94,Groceries,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,320.94,Groceries,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,440.76,Clothing,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,440.76,Clothing,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,66.03,Electronics,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,66.03,Electronics,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,19.95,Furniture,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,19.95,Furniture,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,92.42,Furniture,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,92.42,Furniture,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,305.54,Groceries,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,305.54,Groceries,Complaint,Resolved,18,Mobile App,0
23,F,Divorced,Low,350.64,Electronics,Complaint,Unresolved,18,Mobile App,0
23,F,Divorced,Low,350.64,Electronics,Complaint,Resolved,18,Mobile App,0
24,M,Married,High,432.33,Furniture,Inquiry,Resolved,9,Mobile App,0
24,M,Married,High,432.33,Furniture,Complaint,Resolved,9,Mobile App,0
24,M,Married,High,458.25,Clothing,Inquiry,Resolved,9,Mobile App,0
24,M,Married,High,458.25,Clothing,Complaint,Resolved,9,Mobile App,0
24,M,Married,High,418.31,Furniture,Inquiry,Resolved,9,Mobile App,0
24,M,Married,High,418.31,Furniture,Complaint,Resolved,9,Mobile App,0
24,M,Married,High,473.21,Furniture,Inquiry,Resolved,9,Mobile App,0
24,M,Married,High,473.21,Furniture,Complaint,Resolved,9,Mobile App,0
24,M,Married,High,177.19,Books,Inquiry,Resolved,9,Mobile App,0
24,M,Married,High,177.19,Books,Complaint,Resolved,9,Mobile App,0
21,F,Widowed,Medium,205.48,Furniture,Complaint,Unresolved,43,Website,1
21,F,Widowed,Medium,205.48,Furniture,Feedback,Resolved,43,Website,1
21,F,Widowed,Medium,440.27,Electronics,Complaint,Unresolved,43,Website,1
21,F,Widowed,Medium,440.27,Electronics,Feedback,Resolved,43,Website,1
52,M,Divorced,Low,494.34,Books,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,494.34,Books,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,368.47,Electronics,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,368.47,Electronics,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,447.67,Clothing,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,447.67,Clothing,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,47.53,Furniture,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,47.53,Furniture,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,101.97,Electronics,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,101.97,Electronics,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,496.06,Groceries,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,496.06,Groceries,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,87.89,Clothing,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,87.89,Clothing,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,430.53,Clothing,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,430.53,Clothing,Feedback,Resolved,28,Website,0
52,M,Divorced,Low,83.08,Electronics,Feedback,Unresolved,28,Website,0
52,M,Divorced,Low,83.08,Electronics,Feedback,Resolved,28,Website,0
58,M,Widowed,High,384.32,Electronics,None,No Issue,11,Mobile App,0
58,M,Widowed,High,223.03,Groceries,None,No Issue,11,Mobile App,0
58,M,Widowed,High,189.9,Books,None,No Issue,11,Mobile App,0
58,M,Widowed,High,130.29,Furniture,None,No Issue,11,Mobile App,0
58,M,Widowed,High,367.4,Clothing,None,No Issue,11,Mobile App,0
58,M,Widowed,High,38.43,Electronics,None,No Issue,11,Mobile App,0
58,M,Widowed,High,10.03,Books,None,No Issue,11,Mobile App,0
58,M,Widowed,High,445.04,Groceries,None,No Issue,11,Mobile App,0
58,M,Widowed,High,301.58,Electronics,None,No Issue,11,Mobile App,0
51,F,Divorced,Low,40.78,Groceries,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,230.01,Books,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,428.82,Furniture,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,396.26,Clothing,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,241.32,Furniture,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,193.12,Furniture,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,429.98,Clothing,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,254.73,Clothing,Feedback,Unresolved,49,Online Banking,0
51,F,Divorced,Low,350.34,Clothing,Feedback,Unresolved,49,Online Banking,0
46,F,Divorced,Medium,172.97,Groceries,Inquiry,Unresolved,41,Website,0
46,F,Divorced,Medium,78.67,Groceries,Inquiry,Unresolved,41,Website,0
46,F,Divorced,Medium,132.07,Clothing,Inquiry,Unresolved,41,Website,0
46,F,Divorced,Medium,78.73,Furniture,Inquiry,Unresolved,41,Website,0
22,M,Divorced,Low,143.03,Books,Feedback,Resolved,30,Online Banking,0
22,M,Divorced,Low,83.16,Clothing,Feedback,Resolved,30,Online Banking,0
22,M,Divorced,Low,134.32,Groceries,Feedback,Resolved,30,Online Banking,0
22,M,Divorced,Low,85.81,Books,Feedback,Resolved,30,Online Banking,0
44,M,Married,Low,194.57,Electronics,None,No Issue,44,Online Banking,0
